SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
"12,780",7213878452,HSC GOPALPUR,SubCentre,Jharkhand,Pakaur,HIRANPUR,HIRANPUR,World oral health day ,(20th March 2024),Special screening talk,2024
"12,781",7213878452,HSC GOPALPUR,SubCentre,Jharkhand,Pakaur,HIRANPUR,HIRANPUR,Ncd screening ,(27th March 2024),Special screening talk,2024
"12,786",7218746431,HSC MANATU,SubCentre,Jharkhand,Latehar,BALUMATH,BALUMATH,family welfare day ,(21st March 2024),"Other
",2024
"12,791",7228454760,HSC DHAKAJOL,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,elderly health care day ,(16th March 2024),"Other
",2024
"12,792",7228454760,HSC DHAKAJOL,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,family welfare program ,(21st March 2024),"Other
",2024
"12,793",7228454760,HSC DHAKAJOL,SubCentre,Jharkhand,Dumka,RANISHWAR,RANISHWAR,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"12,811",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,PMSMA,(13th March 2024),Special screening talk,2024
"12,812",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,health camp,(14th March 2024),Health talk,2024
"12,813",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,bujurg diwas,(16th March 2024),"Other
",2024
"12,814",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,,(19th March 2024),Special screening talk,2024
"12,815",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,ncd screening,(22nd March 2024),Health talk,2024
"12,816",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,health talk ,(26th March 2024),Health talk,2024
"12,817",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,family welfare celebrated ,(27th March 2024),"Other
",2024
"12,818",7243188666,HSC JAMSOLE,SubCentre,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,montlye and VHND meeting,(28th March 2024),"Other
",2024
"12,876",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,external assessment ,(1st March 2024),"Other
",2024
"12,877",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,VHND ,(4th March 2024),Special screening talk,2024
"12,878",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,HBYC,(6th March 2024),Health talk,2024
"12,879",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,VHND and RI ,(7th March 2024),"Other
",2024
"12,880",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,monthly meeting at AAM BARU ,(9th March 2024),"Other
",2024
"12,881",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,ANC check up,(11th March 2024),Special screening talk,2024
"12,882",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,masik Bujurg Diwas ,(16th March 2024),Special screening talk,2024
"12,883",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,world oral health day ,(20th March 2024),Special screening talk,2024
"12,884",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,monthly meeting ,(22nd March 2024),"Other
",2024
"12,885",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,HBNC ,(23rd March 2024),Health talk,2024
"12,886",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,pariwar Kalyan Diwas ,(27th March 2024),Health talk,2024
"12,887",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,HBNC ,(29th March 2024),Health talk,2024
"12,888",7266845374,HSC Baaroo,SubCentre,Jharkhand,Bokaro,JARIDIH,JARIDIH,JAS Meeting ,(30th March 2024),"Other
",2024
"12,915",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Vhnd,(2nd March 2024),Health talk,2024
"12,916",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Vhnsc,(7th March 2024),Health talk,2024
"12,917",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Vhnsc,(15th March 2024),Health talk,2024
"12,918",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Elderly day,(16th March 2024),Health talk,2024
"12,919",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Family planning day,(21st March 2024),Health talk,2024
"12,920",7275432842,HSC HUSIR,SubCentre,Jharkhand,Khunti,TORPA,TORPA,Vhnd,(22nd March 2024),Health talk,2024
"12,937",7278324723,HSC DEWALBARI,SubCentre,Jharkhand,Jamtara,NARAYANPUR,NARAYANPUR,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"12,954",7284763237,HSC SARAIYA,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,yoga,(1st March 2024),Yoga,2024
"12,955",7284763237,HSC SARAIYA,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,world oral health day ,(20th March 2024),"Community meeting,Health talk",2024
"12,956",7284763237,HSC SARAIYA,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,family welfare day celebrate ,(21st March 2024),"Other
",2024
"12,957",7284763237,HSC SARAIYA,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,sickle cell anemia screening ,(22nd March 2024),School visit,2024
"12,962",7318765869,HSC DANDATAND,SubCentre,Jharkhand,Dhanbad,TUNDI,TUNDI,Awareness ,(28th March 2024),School visit,2024
"12,975",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,yoga,(1st March 2024),Yoga,2024
"12,976",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,health camp,(5th March 2024),"Other
",2024
"12,977",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,elderly day celebrated ,(16th March 2024),"Other
",2024
"12,978",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,yoga ,(21st March 2024),Yoga,2024
"12,979",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,"yoga ,ri supervision",(22nd March 2024),"Yoga,Other
",2024
"12,980",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,family welfare day ,(23rd March 2024),"Other
",2024
"12,981",7323386768,HSC JITPUR,SubCentre,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"13,018",7331511621,HSC GHANGHARI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,VHND visit and RI supervision ,(1st March 2024),"Other
",2024
"13,019",7331511621,HSC GHANGHARI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,Sickle cell Review meeting CS Conference hall Chatra.,(15th March 2024),"Other
",2024
"13,020",7331511621,HSC GHANGHARI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,VPD surveillance strengthening workshop Training by WHO and DRCHO at Nirvana Resort Chatra.,(18th March 2024),"Other
",2024
"13,021",7331511621,HSC GHANGHARI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,NCD software training cs Conference hall Chatra.,(19th March 2024),"Other
",2024
"13,022",7331511621,HSC GHANGHARI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,Family Planning Day celebration HWC GHANGHRI HUNTERGANJ Chatra ,(20th March 2024),"Other
",2024
"13,029",7333622889,HSC KEND,SubCentre,Jharkhand,Latehar,BARWADIH,BARWADIH,medical camp,(11th March 2024),School visit,2024
"13,030",7333622889,HSC KEND,SubCentre,Jharkhand,Latehar,BARWADIH,BARWADIH,village visit,(12th March 2024),Community meeting,2024
"13,031",7333622889,HSC KEND,SubCentre,Jharkhand,Latehar,BARWADIH,BARWADIH,medical camp,(14th March 2024),Health talk,2024
"13,042",7336776724,HSC KUSUMBHA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga ,(1st March 2024),Yoga,2024
"13,044",7336776724,HSC KUSUMBHA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Family welfare day ,(21st March 2024),"Other
",2024
"13,045",7336776724,HSC KUSUMBHA,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(22nd March 2024),"Other
",2024
"13,060",7345371848,HSC BISHODIH,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,Routine immunization and ANC check up done at AWC ,(2nd March 2024),Special screening talk,2024
"13,061",7345371848,HSC BISHODIH,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,health camp at school ,(9th March 2024),School visit,2024
"13,062",7345371848,HSC BISHODIH,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,Routine immunization ,(11th March 2024),Community meeting,2024
"13,091",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,"Ri Monitoring, ANC check up ",(2nd March 2024),"Other
",2024
"13,092",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening ,(4th March 2024),Special screening talk,2024
"13,093",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening ,(11th March 2024),"Other
",2024
"13,094",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening ,(13th March 2024),"Other
",2024
"13,095",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening at Awc Masna ,(18th March 2024),"Other
",2024
"13,096",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Monthly meeting at AAM -Kelabari ,(20th March 2024),"Other
",2024
"13,097",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,world oral day,(22nd March 2024),"Other
",2024
"13,098",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening at vill Daharlangi ,(27th March 2024),"Other
",2024
"13,099",7345376821,HSC KELABARI,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Ncd Screening at vill Kochra ,(28th March 2024),"Other
",2024
"13,129",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC check up NCD screening at AWC simaldhab ,(2nd March 2024),"Other
",2024
"13,130",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,International Women's Day(8th March 2024),(8th March 2024),"Other
",2024
"13,131",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,ANC day celebration at HWC Laalvan ,(9th March 2024),"Other
",2024
"13,132",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC check up NCD screening at AWC Pararia ,(14th March 2024),"Other
",2024
"13,133",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Health camp ,(15th March 2024),"Other
",2024
"13,134",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,"RI moynitoring ANC check up NCD screening, Village meeting related kalazaar ",(19th March 2024),Health talk,2024
"13,135",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC check up NCD screening at AWC kalyanchak ,(21st March 2024),"Other
",2024
"13,136",7351811216,HSC Laalban,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,world Oral health day,(23rd March 2024),"Health talk,Other
",2024
"13,152",7352688365,HSC Olmunda,SubCentre,Jharkhand,Gumla,SISAI,SISAI,family planning Divas ,(21st March 2024),Community meeting,2024
"13,190",7376237850,HSC LAKHANPUR,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,Family Welfare Day ,(21st March 2024),"Other
",2024
"13,191",7376237850,HSC LAKHANPUR,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,Health talk ,(22nd March 2024),Health talk,2024
"13,192",7382338650,HSC BANKSAI,SubCentre,Jharkhand,Sarikela-Kharswana,Saraikela,SARAIKELA,Family welfare day ,(21st March 2024),"Other
",2024
"13,222",7387272540,HSC BARSA,SubCentre,Jharkhand,Ranchi,RATU,RATU,VHND ,(7th March 2024),Health talk,2024
"13,223",7387272540,HSC BARSA,SubCentre,Jharkhand,Ranchi,RATU,RATU,yoga,(16th March 2024),Yoga,2024
"13,224",7387272540,HSC BARSA,SubCentre,Jharkhand,Ranchi,RATU,RATU,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"13,250",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(4th March 2024),Yoga,2024
"13,251",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(14th March 2024),Yoga,2024
"13,252",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(15th March 2024),Yoga,2024
"13,253",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(16th March 2024),Yoga,2024
"13,254",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,daily Activity ,(17th March 2024),Yoga,2024
"13,255",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(18th March 2024),Yoga,2024
"13,256",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(20th March 2024),Yoga,2024
"13,257",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(21st March 2024),Yoga,2024
"13,258",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(22nd March 2024),Yoga,2024
"13,259",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(23rd March 2024),Yoga,2024
"13,260",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,World Tuberculosis Day(24th March 2024),(24th March 2024),Yoga,2024
"13,261",7387852234,HSC THAKURGAON,SubCentre,Jharkhand,Ranchi,BURMU,BURMU,Daily Activity ,(27th March 2024),Yoga,2024
"13,275",7423588230,HSC SINDWARI BADHAR,SubCentre,Jharkhand,Chatra,CHATRA,CHATRA,ANC checkups ,(9th March 2024),"Other
",2024
"13,276",7423588230,HSC SINDWARI BADHAR,SubCentre,Jharkhand,Chatra,CHATRA,CHATRA,Monthly elderly day,(16th March 2024),"Other
",2024
"13,297",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,immunization supervision at udalo AWC,(11th March 2024),"Other
",2024
"13,298",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,TB mukta panchayat ,(15th March 2024),"Other
",2024
"13,299",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,elderly day celebration at AAM chehal block jainagar ,(16th March 2024),"Other
",2024
"13,300",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,VHND meeting at AWC Chanderpur ,(14th March 2024),"Other
",2024
"13,301",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,TB awareness under TB mukta panchayat programme at Village Tarwan block jainagar koderma ,(20th March 2024),Community meeting,2024
"13,302",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,family planning day ,(19th March 2024),"Other
",2024
"13,303",7437667533,HSC CHEHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,RI monitering at AWC village kakarcholi jainagar koderma ,(21st March 2024),"Other
",2024
"13,324",7441861684,HSC GHORTOPI,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,Yoga activities ,(21st March 2024),Yoga,2024
"13,325",7441861684,HSC GHORTOPI,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,Cluster Meeting ,(30th March 2024),"Other
",2024
"13,349",7448717558,HSC MATIABANDHI,SubCentre,Jharkhand,Purbi Singhbhum,CHAKULIA,CHAKULIA,oral Health Day,(20th March 2024),Health talk,2024
"13,358",7451868579,HSC GADIDEWALI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Elderly Day ,(16th March 2024),"Other
",2024
"13,359",7451868579,HSC GADIDEWALI,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Family walfare day ,(21st March 2024),Health talk,2024
"13,369",7453577822,HSC Jurdag,SubCentre,Jharkhand,Khunti,KARRA,KARRA,"vhnd,",(2nd March 2024),Health talk,2024
"13,370",7453577822,HSC Jurdag,SubCentre,Jharkhand,Khunti,KARRA,KARRA,jana arogya samiti meeting ,(11th March 2024),"Other
",2024
"13,371",7453577822,HSC Jurdag,SubCentre,Jharkhand,Khunti,KARRA,KARRA,pariwar Kalyan diwas ,(22nd March 2024),"Other
",2024
"13,407",7475373242,HSC GODHAR,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,vhnd ,(9th March 2024),"Other
",2024
"13,408",7475373242,HSC GODHAR,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,monthly meeting ,(18th March 2024),"Other
",2024
"13,409",7475373242,HSC GODHAR,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,vhnd ,(16th March 2024),"Other
",2024
"13,410",7475373242,HSC GODHAR,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,training ,(19th March 2024),"Other
",2024
"13,411",7475373242,HSC GODHAR,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,family planning Day ,(28th March 2024),"Other
",2024
"13,439",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,VHND,(7th March 2024),"Other
",2024
"13,440",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,??? ??? ???????,(5th March 2024),"Other
",2024
"13,441",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,OPD ,(9th March 2024),"Other
",2024
"13,442",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"13,443",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,"ANC, VHND and Yoga",(11th March 2024),"Yoga,Other
",2024
"13,444",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,,(14th March 2024),"Yoga,Other
",2024
"13,445",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,World oral health week,(15th March 2024),"Other
",2024
"13,446",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,WORLD ORAL HEALTH WEEK & MONTHLY ELDERLY CARE DAY,(16th March 2024),"Other
",2024
"13,447",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,world oral health week ,(18th March 2024),"Other
",2024
"13,448",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,World oral health week ,(20th March 2024),"Other
",2024
"13,449",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,,(22nd March 2024),"Community meeting,Other
",2024
"13,450",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,Yoga,(29th March 2024),Yoga,2024
"13,451",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,OPD and NVD,(27th March 2024),"Other
",2024
"13,452",7477512789,HSC RADHANAGAR,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,yoga,(30th March 2024),Yoga,2024
"13,464",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning celebration ,(6th March 2024),"Other
",2024
"13,465",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,ANC PMSMA Sarwan CHC ,(9th March 2024),"Other
",2024
"13,466",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning celebration aam madhuwadih ,(12th March 2024),"Other
",2024
"13,467",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,PMSMA Sarwan CHC ,(13th March 2024),"Other
",2024
"13,468",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning celebration ,(21st March 2024),"Other
",2024
"13,469",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning celebration ,(23rd March 2024),"Other
",2024
"13,470",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning ,(28th March 2024),"Other
",2024
"13,471",7481486319,HSC MADHUWADIH,SubCentre,Jharkhand,Deogarh,SARWAN,SARWAN,family planning ,(30th March 2024),"Other
",2024
"13,474",7484633552,HSC ANJANA,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,World oral health days ,(20th March 2024),"Other
",2024
"13,475",7484633552,HSC ANJANA,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,Pariwar kalyan diwas ,(21st March 2024),Community meeting,2024
"13,495",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(1st March 2024),Yoga,2024
"13,496",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(2nd March 2024),Yoga,2024
"13,497",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga ,(4th March 2024),Yoga,2024
"13,498",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(5th March 2024),Yoga,2024
"13,499",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga ,(6th March 2024),Yoga,2024
"13,500",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(7th March 2024),Yoga,2024
"13,501",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga ,(9th March 2024),Yoga,2024
"13,502",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(11th March 2024),Yoga,2024
"13,503",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga ,(12th March 2024),Yoga,2024
"13,504",7485285543,HSC RAHA,SubCentre,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,Yoga,(13th March 2024),Yoga,2024
"13,524",7486228260,HSC JOBIYARA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,"RI SESSION AWC-  BHALUWAHI , VHND NCD SCREENING,IMMUNIZATION O- 5YRS CHILDREN, PREGNANT WOMEN, LACTATING MOTHER SCREENING DONE ",(14th March 2024),Special screening talk,2024
"13,525",7486228260,HSC JOBIYARA,SubCentre,Jharkhand,Chatra,PRATAPPUR,PARTAPPUR,WORLD TB DAY,(23rd March 2024),Special screening talk,2024
"13,531",7486714624,HSC URMA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,family planning awareness ,(14th March 2024),Health talk,2024
"13,546",7518774182,HSC AMBAKHORIYA,SubCentre,Jharkhand,Garhwa,DHURKI,DHURKI,yoga ,(11th March 2024),Yoga,2024
"13,547",7518774182,HSC AMBAKHORIYA,SubCentre,Jharkhand,Garhwa,DHURKI,DHURKI,yoga ,(20th March 2024),Yoga,2024
"13,561",7526184788,HSC SHIKARPUR,SubCentre,Jharkhand,Palamu,HARIHARGANJ,HARIHARGANJ,Ncd ,(13th March 2024),Community meeting,2024
"13,574",7531121726,HSC GHASIPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,Yoga,(19th March 2024),Yoga,2024
"13,575",7531121726,HSC GHASIPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,Monthly meeting ,(30th March 2024),"Other
",2024
"13,585",7532112625,HSC JHABRA,SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"13,586",7532112625,HSC JHABRA,SubCentre,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,yoga ,(6th March 2024),Yoga,2024
"13,603",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,monthly Elderly day celebration ,(16th March 2024),Community meeting,2024
"13,604",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,aagan wari visit ,(12th March 2024),School visit,2024
"13,605",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,HBNC visit ,(20th March 2024),"Other
",2024
"13,606",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,aak,(21st March 2024),Community meeting,2024
"13,607",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,health talk,(27th March 2024),"Other
",2024
"13,608",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,monthly meeting ,(30th March 2024),"Other
",2024
"13,609",7532784571,HSC POTAMDAGA,SubCentre,Jharkhand,Ramgarh,RAMGARH,RAMGARH,Ni kshay diwash,(29th March 2024),"Other
",2024
"13,628",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(11th March 2024),Health talk,2024
